x,y,color,cluster
449.632478795864,278.2146675460192,3,6
455.4627426725225,281.00060954652724,3,6
471.28925111252414,256.2457275394311,3,6
435.38923149152095,292.1878133500484,3,6
469.8658458788333,257.7509866965077,3,6
519.0829063429206,190.44506084126658,3,6
466.0354192032637,276.1876451852641,3,6
450.75467191051024,267.7561956698257,3,6
467.9908308496097,281.43793825769035,3,6
429.13727849006233,271.0837031481323,3,6
440.9871089012981,258.58996444204627,3,6
436.02643589987815,286.59972904844795,3,6
456.6492943578092,291.0035355238116,3,6
434.6915077401178,292.6529537416422,3,6
431.9157849472564,285.5988092153904,3,6
431.4376779483745,279.84764816602456,3,6
456.3307931806899,257.4626474008516,3,6
462.41852308287565,282.73795145752865,3,6
440.03581071386645,260.2030992840646,3,6
459.1622075706642,255.7906043445509,3,6
442.9150123860842,275.3776772578609,3,6
435.8706140801241,259.6454342429801,3,6
454.0746327452478,288.6642899780192,3,6
453.1465893241499,274.084637484781,3,6
423.91090227318176,292.15358777123674,3,6
430.41038359097206,285.920881808706,3,6
455.8144370732458,260.332355554759,3,6
445.44949852607294,281.88852211719694,3,6
446.5799123281414,285.2194676557863,3,6
419.4803348231019,291.99270359367904,3,6
441.56273078763184,260.94343538158245,3,6
435.1708637561025,253.1179539692541,3,6
457.4372408739529,278.15622997740167,3,6
450.6263021862232,286.00636077241035,3,6
441.2050674044482,259.53974241273374,3,6
439.406682803248,259.56817059397383,3,6
446.3419079111485,275.4209502125657,3,6
455.23646524490414,272.7232034581065,3,6
433.5702808696238,273.00102837034706,3,6
413.7004235993685,267.64673085695875,3,6
415.4600584706544,259.23998965175133,3,6
435.1511711783431,286.2551510330775,3,6
425.2242085395471,277.53707406146737,3,6
455.4884504813716,290.2364595334086,3,6
419.58690575718686,291.65733577672984,3,6
442.08585175468016,292.45857308438457,3,6
346.0078482186323,350.90428125302867,3,3
370.05645460274167,317.3720216260812,3,4
362.8798048526461,350.14423641597165,3,3
348.27958532404875,327.29813429898326,3,4
374.6780919946802,349.6722912179882,3,3
371.8929132768449,339.0746642693606,3,3
353.47781964058606,347.24751261383324,3,3
345.3107540678031,336.93732661376646,3,4
377.2427234651565,350.9696617455623,3,3
369.535348792065,351.911238854782,3,3
376.29321038945386,328.7847607629072,3,3
379.1222340713414,330.8114955472062,3,3
365.79926600976745,341.588923643317,3,3
368.18375282242096,341.898226629325,3,3
344.3622430263616,351.9609772224275,3,3
367.0767170660842,346.0567523982013,3,3
346.3486485556587,320.32633846297125,3,4
361.1375167411329,335.0042199868378,3,3
344.6214381179024,361.0390154518923,3,3
361.74658454351686,363.6496648321322,3,3
356.5245484557028,326.5435620144856,3,4
351.7782530498906,326.9256638479791,3,4
356.6343559394294,367.9943391721462,3,3
348.04074510880577,412.5472198422126,3,3
344.0095984784255,359.1365197619688,3,3
361.21511650868007,329.2247321568018,3,4
380.30292637557545,334.1872855611924,3,3
386.8400545386857,340.44377884888223,3,3
346.5888299588173,354.6640045396985,3,3
359.49594020089194,339.8930961422652,3,3
354.0082462551551,360.1472753006743,3,3
375.1081363967606,371.8667747338854,3,3
363.96877823704256,329.16103438215674,3,4
380.2270567018093,368.88414651171706,3,3
388.1324498926959,375.6309507660794,3,3
361.77210909775647,357.9710960836072,3,3
388.20541307572137,363.554468186642,3,3
346.7237475507196,340.76272396414026,3,3
360.1837885872774,363.6081858841777,3,3
380.9401939395107,369.0978662132308,3,3
362.554611844832,367.46482896832015,3,3
385.5663523170933,366.5270336443594,3,3
379.9153127686653,350.24122317473314,3,3
369.9845390739807,342.3552119239849,3,3
374.16661245487774,372.6070042814769,3,3
378.7572920851598,349.6341739637638,3,3
372.0591263954509,359.15473837273044,3,3
360.7116416597503,350.7045090509838,3,3
358.0587277128424,364.1113709397344,3,3
391.5598971196336,386.39469852048063,3,3
272.9763833343578,276.21262323084807,3,3
356.36758916933394,381.5899626747819,3,3
392.6930987628653,354.58857287504486,3,3
371.3525487236146,353.6002982618236,3,3
351.3768989001321,381.76501535047936,3,3
375.77153614510746,371.1042744160461,3,3
347.8196597762013,384.3464745017887,3,3
390.4308721352775,353.60992159003433,3,3
385.0432040984124,373.26902764574993,3,3
403.4050809383193,272.31359526262736,3,3
371.0612543606487,372.7962199051551,3,3
359.42293792195704,365.0914665960789,3,3
351.05965237645023,391.47907520382455,3,3
351.30828893787424,368.47724334079015,3,3
366.4339925070517,355.67446845845313,3,3
384.9248417677472,379.9790036197344,3,3
372.2831973539017,370.56477450378446,3,3
364.2017249148733,354.3124793648621,3,3
374.8436439822588,377.0031141694094,3,3
359.54836709460034,356.8466901682007,3,3
364.0024058655039,368.66976651322807,3,3
456.9089771553,334.51331972622904,3,3
353.0924654643527,395.5728454514962,3,3
353.61740630622484,368.976228891114,3,3
370.3354022656761,373.2698636046304,3,3
371.8478921414126,357.02075589382025,3,3
389.344777342465,380.83891431609976,3,3
365.61956418765726,368.99267395741657,3,3
368.59552572952447,382.3340494743864,3,3
359.831314454903,388.98654669931454,3,3
371.114514822901,397.4621620881446,3,3
352.2312036674573,398.0685431174539,3,3
386.7202608057268,371.8855061916744,3,3
357.905399411939,387.7209573319007,3,3
357.44043003408586,374.0200887658789,3,3
373.4879943187998,373.66745076797815,3,3
358.9178427704175,373.3921991611659,3,3
358.9017985061514,366.9285036165012,3,3
368.3026774563335,387.85883402688336,3,3
382.81880478038295,376.634373634859,3,3
369.8718019777991,393.9958730595944,3,3
361.5063731852712,390.5794352870991,3,3
378.20000290240745,377.911008919774,3,3
390.601525755148,404.1314642532633,3,3
380.1845338155522,389.2821738823994,3,3
365.67721818429226,396.1100871569097,3,3
363.8836182893728,389.9295246475994,3,3
372.36929140586,405.7899295659643,3,3
335.7927271404442,352.7091385614151,3,3
359.5092855922041,384.74928617116126,3,3
391.68367930357465,382.07316653780407,3,3
379.9745358474679,397.69022990792735,3,3
366.7650557696175,403.70515460844825,3,3
383.5244488439189,406.9279306852464,3,3
392.9509727340385,402.7181786272759,3,3
401.1820774358621,409.6133149954486,3,3
366.2305868680557,418.2864694182272,3,3
371.01097890420925,415.4921375630555,3,3
361.65612075678,416.68565052736,3,3
393.10742963725767,383.04151298283045,3,3
366.9740638540042,393.20229579424,3,3
404.6280267603495,422.76455778220713,3,3
399.7124450677409,415.044500944416,3,3
375.0974301286693,412.5416683835136,3,3
406.601933498524,414.3863516211696,3,3
399.9036299245397,428.6167031250617,3,3
363.2217144976295,410.8209003792246,3,3
388.7964850261186,410.5783991871152,3,3
361.7064065843185,410.2541654558606,3,3
362.63373487873054,421.9919754276679,3,3
377.6445062435737,401.50770269379495,3,3
390.61534860245,387.6840981795237,3,3
388.6292495433127,405.3309059807418,3,3
373.03680292850015,405.0419955748031,3,3
392.5427622243727,428.4494012748631,3,3
409.7237545773589,417.170751256294,3,3
410.2598950091882,413.7440000576626,3,3
315.0128062532242,357.64954544256784,3,3
408.00590386087686,419.6151775882658,3,3
394.8652156896569,430.4275745961165,3,3
380.871455801493,416.7061312959327,3,3
368.4281390962736,426.1570499126457,3,3
383.3806066433222,387.9138000497958,3,3
411.36803774094176,406.8915653543824,3,3
395.2245863617442,394.1565220564584,3,3
408.5029888834757,390.9755850637296,3,3
393.4156000553981,422.672395485448,3,3
415.13167135575344,436.1026799320757,3,3
404.90600096382633,405.3812755250801,3,3
408.025562504355,412.23401953628985,3,3
398.7063241604337,399.6441260773239,3,3
375.44924329530863,407.1961041591503,3,3
383.8005737745729,427.6592816516159,3,3
404.7144386594053,429.70076480288606,3,3
372.9562510374012,405.8751209888219,3,3
391.201262137457,408.3034631705996,3,3
379.4535605500564,409.9922489645884,3,3
389.4182550975142,400.648383491174,3,3
407.0755768849663,418.5620445276975,3,3
404.75490451080543,402.17206381011147,3,3
410.2303546552957,436.74245152479193,3,3
403.7904003554461,412.0544159755405,3,3
418.6653572091156,397.21986283083294,3,3
397.8659781262332,420.8598609212124,3,3
429.18348632974653,336.8072088136656,3,3
386.22501018032176,404.3476898817221,3,3
389.1764179339296,422.84260228869965,3,3
391.6574974813093,414.4585564438871,3,3
387.9555978835765,403.1593860407285,3,3
398.0992217785958,407.26091067921647,3,3
389.03273419739565,417.01012413182406,3,3
412.5757937648931,410.2652714497235,3,3
393.00255488391537,426.4972870844276,3,3
409.80122375695765,423.1217986891144,3,3
403.6994212554701,436.1687455417595,3,3
406.740375469087,409.24385648388136,3,3
359.61706802051657,386.4527875502243,3,3
313.3374529885175,445.1206440446632,3,3
379.9859788314658,409.26992439805946,3,3
421.381571690482,428.8143587009649,3,3
388.0963675574707,418.9399046598752,3,3
384.607695033895,426.00700297467455,3,3
419.0585862954076,447.5152610158145,3,3
416.19913254984897,422.771395512122,3,3
418.0022402871565,408.190333499291,3,3
417.4113066762593,415.69938298063647,3,3
405.57421668963104,421.9696685406638,3,3
389.6390995074423,424.1013852877202,3,3
400.2316759461677,455.1918154788203,3,3
400.7141415726247,441.3577279901785,3,3
381.2179443447953,437.3618212341376,3,3
376.0503031456164,448.94412658263775,3,3
373.9113012973496,432.8698013098968,3,3
405.9781210706684,413.7962919767713,3,3
411.6490888309862,473.65757203549657,3,3
403.9752581139771,454.8557189768278,3,3
370.646730525066,434.9886047454909,3,3
369.2197298333609,449.79131280008505,3,3
402.3349001162399,425.86770771133513,3,3
385.6319586021922,453.53792816006353,3,3
409.44965486902584,391.1043073622243,3,3
365.4035848374808,449.1315234399065,3,3
385.5063522790233,445.7197597437943,3,3
407.3185996542864,456.5713175880195,3,3
384.6985830396761,455.1456393302407,3,3
397.5903506577818,427.83919719372295,3,3
365.7492326281819,431.4455585653424,3,3
392.5728701629978,424.5782176641283,3,3
407.3936934918123,420.348549723436,3,3
365.14524371070286,456.8799318988961,3,1
369.636718551882,442.9723932051983,3,3
378.4350623140791,454.8542468586137,3,3
379.7932833711215,424.00780034822645,3,3
390.84646128999697,453.56837774992687,3,3
377.4747357243156,446.32801440725694,3,3
367.4904584348636,454.96081350440073,3,3
404.4638226188658,430.5601142437292,3,3
287.10551796324415,358.2287820001105,3,3
387.0357173030599,444.29262387714624,3,3
393.7088366213654,439.2428245096149,3,3
356.90642356072533,425.3588279190936,3,3
375.1192660854487,430.56599446354033,3,3
388.47131294235226,435.2971451749608,3,3
380.1326117881396,452.7042924320624,3,3
392.198650047457,417.1406107867876,3,3
393.2777045034695,430.3583102111023,3,3
391.9972186756696,452.7294629059517,3,3
353.4258536460724,413.8850118578525,3,3
373.2403292653911,433.6812998828214,3,3
374.2579474104696,432.7647331197762,3,3
361.2942173456368,439.04869228458574,3,3
377.5688944482183,455.05045467894905,3,3
391.8974230062434,453.6590164349419,3,3
355.62766774918816,447.36805885674016,3,1
353.5651304620171,415.8543581702699,3,3
390.33362411002736,437.3175950241896,3,3
348.57022730733644,429.922363395015,3,3
355.7920777391903,515.0528504038964,3,1
377.5699792707149,450.9518956459856,3,3
378.1343961618956,430.7617459087261,3,3
348.84652462634807,447.56481135397934,3,1
359.1582636426629,433.82340415936096,3,3
358.25560495619857,421.5895560939406,3,3
385.3808086637771,419.3763081542989,3,3
358.8183554188257,410.0335368705156,3,3
357.083536341338,431.8773815844496,3,3
361.13705072316674,422.3251201648466,3,3
366.0922532613012,406.431000962386,3,3
342.8359221851897,437.93842017992966,3,1
371.199747604193,425.9809921684805,3,3
383.6950061233068,403.45174774754463,3,3
343.43702070672487,409.2775850917577,3,3
349.40867672370445,431.9463321906266,3,3
323.8809660316524,451.0029018008657,3,3
351.1533809177482,418.1674081352057,3,3
360.0581607779074,396.6817353171394,3,3
358.8534005535476,405.9005028695095,3,3
353.7862462798218,410.8202340413012,3,3
353.25941777354825,402.6795072861115,3,3
349.4827433333574,427.0254986504551,3,3
354.08158874511304,430.7218111432669,3,3
354.1200045006263,415.6464587472885,3,3
374.58977244751895,414.3739819369219,3,3
339.3910934456553,394.79497454042735,3,3
282.48169260923544,452.40763587628385,3,3
372.4436257190792,395.9122349578664,3,3
338.8258936330476,429.9781530294579,3,1
378.6055416355546,399.7716928376948,3,3
374.15115910975567,398.61779744598704,3,3
355.80953180593485,391.9946350295936,3,3
346.51543093303064,419.4013523017452,3,3
354.7469415069142,408.7309405785091,3,3
368.031776943118,425.0880555694706,3,3
364.4337367142393,394.6728162781692,3,3
356.968241915991,394.0192363537173,3,3
346.40208048849865,419.5526453251641,3,3
359.8343505775841,413.2172725185266,3,3
353.479067792378,419.7143706115388,3,3
354.5874829176527,411.6229713996115,3,3
340.94038870632426,381.4502907118104,3,3
333.71300877325706,389.9531521321304,3,3
342.02051954525405,403.9375441340855,3,3
334.0807328003678,385.1140763789614,3,3
332.205719465985,414.7764092568314,3,1
367.568743757942,385.2726880981854,3,3
358.36890512379887,384.9419386351681,3,3
366.93447894022006,382.4616460103316,3,3
338.79823197666406,391.86391316370987,3,3
347.0108816249896,371.7418473317055,3,3
377.24144244394745,406.1297843992531,3,3
375.3745640782472,391.715680813826,3,3
352.59453518545143,389.34130936373,3,3
345.87178063856123,374.484593615816,3,3
360.22266616101115,455.716262516647,3,3
361.8069128393624,378.94421243969606,3,3
359.1900090862342,378.5352511697111,3,3
303.8953532745416,359.4742313135665,3,3
372.4088489438196,372.6576921303032,3,3
357.7932469491016,382.9627990054722,3,3
349.6896871218425,373.91144261298,3,3
364.24786712528055,380.369658199409,3,3
341.970024662333,368.3992377405004,3,3
346.0077135351244,399.9424988902376,3,3
339.7704297304105,376.8558558035448,3,3
352.9810179571107,399.5969589899752,3,3
369.5327335624106,397.6630200757165,3,3
367.4645847533749,364.1484697168885,3,3
335.5576661447175,377.4271096129673,3,3
339.7783435533292,365.8572172335219,3,3
369.062290216795,346.49767657589035,3,3
335.8519403654421,375.4773572911228,3,3
372.29546785233055,358.9819839503977,3,3
337.1063684419284,346.971650927841,3,3
343.04859472846,381.1755879061607,3,3
450.5054844866632,399.31200606837865,3,3
363.64978048362207,363.59247604951753,3,3
342.655071420164,368.82117676859366,3,3
381.6523561574622,344.3366525635898,3,3
349.8615775320573,375.9615296706232,3,3
372.45402605517086,343.950660522436,3,3
375.4877325285637,346.34996845103745,3,3
351.0016007391295,369.9842323716789,3,3
365.3687473953168,368.42301545877103,3,3
362.23477969373977,363.13679200461127,3,3
375.5290750305688,378.967890512832,3,3
344.82719919435743,366.8954664912626,3,3
373.0814755723315,383.1472176565272,3,3
363.7532839058065,362.4171613081068,3,3
382.4862390786984,341.75907326117766,3,3
349.22699638649976,367.1958557639839,3,3
350.2267336173737,377.27319099633337,3,3
351.8110517338052,369.026628295878,3,3
344.8960218407116,345.67023769387185,3,3
357.6671588153185,353.15143318092134,3,3
346.1231780774241,360.0674747703686,3,3
379.4533240146778,363.26405659565,3,3
370.4697747564817,378.167415374265,3,3
382.4732034393868,358.7940487899332,3,3
353.1977359774347,374.9254570006135,3,3
391.85650159433067,360.70215967548654,3,3
387.22694010268754,363.6435730551017,3,3
391.5822223661572,373.9427826973031,3,3
352.94774650734644,370.2739043445797,3,3
354.7751365353941,379.80545774998734,3,3
367.96564416773776,377.3076452517656,3,3
382.0305912942752,352.652230244462,3,3
375.8455099538723,370.67885456366287,3,3
372.7931325043834,341.94330565852783,3,3
367.9295162596189,368.8511147605772,3,3
364.26009026961145,353.195209628424,3,3
356.131427233107,355.03698131587987,3,3
375.0036961910972,346.7967388636208,3,3
365.1429613809068,349.94656345356566,3,3
390.6591709100361,353.3746902926541,3,3
362.8211858096902,335.4368651001264,3,3
360.4690427234681,335.4796634282068,3,3
368.6164386095549,339.14729685869906,3,3
382.8497020078131,366.8683979554393,3,3
393.8993699306285,343.5406296939532,3,3
392.4992334929647,371.7118759451448,3,3
387.748452167248,332.48510622550737,3,3
386.2345128586229,349.5879668857709,3,3
399.6472123689427,373.3520082538067,3,3
372.0947833518433,364.3953371838878,3,3
395.7136210190261,343.17307285137707,3,3
407.2143792725399,348.9143955681594,3,3
366.7577959768286,375.01349462351897,3,3
327.6169455689895,288.7390038078382,3,3
379.6627360523356,348.4599841685697,3,3
388.45073046083854,347.7951047459898,3,3
397.63140618123634,380.4189062300255,3,3
374.4966456231637,376.6002061837806,3,3
385.70108785149705,386.5590029926386,3,3
379.7375063461908,372.25345325569407,3,3
408.94141462917474,349.9722052929165,3,3
381.4633613202792,392.2438063197668,3,3
409.8481386345677,380.5036999688485,3,3
382.91090944471705,392.8325306624177,3,3
379.7017801357951,372.85731646460704,3,3
469.7954984477008,323.3062440556582,3,3
400.4322366095164,385.32143689833146,3,3
385.14349772236295,403.87089290725567,3,3
378.5669455798943,393.80785329735306,3,3
387.8065396629006,408.52660444275216,3,3
381.0038957645664,375.6054533557614,3,3
385.17764233728747,386.4112718665742,3,3
382.4943727090574,363.6037234882028,3,3
414.4142232820235,384.794364912676,3,3
405.2203494959712,396.8816112787004,3,3
384.05960146840647,404.331987630305,3,3
396.11426434401983,382.9727651911603,3,3
411.3387058681992,406.0873857970096,3,3
385.7690467209153,396.306128533982,3,3
397.9787373142913,415.1886490575736,3,3
396.5703806683279,406.9469007028597,3,3
417.1525215679588,391.09192668375135,3,3
413.5233679506959,423.7526201744598,3,3
404.6320501671189,384.9671447034144,3,3
398.5401078801973,402.8269326693605,3,3
386.7680817362671,403.9536151278068,3,3
391.03358287322703,401.9367802568808,3,3
390.59437174511055,419.5966250496393,3,3
426.3122402493258,401.8417832931845,3,3
397.985957900976,402.1564737604127,3,3
430.5336337165729,385.8140755816452,3,3
386.32295246063336,422.2773628641648,3,3
337.17257955338425,366.90942921891843,3,3
414.6958729439452,401.1445413601498,3,3
417.5364087857758,427.5112894553947,3,3
397.4631143138342,411.7132013952115,3,3
428.3264810643177,412.8253556880167,3,3
401.6353522407324,416.2452232793284,3,3
386.6380527328092,414.6828709422253,3,3
390.2923781376128,429.61240904225406,3,3
426.6451342682913,390.09920971618,3,3
423.7609877536067,393.2108324202122,3,3
393.98354097425687,420.6445415807696,3,3
392.7482433485685,424.8783602410524,3,3
390.61883150804175,418.23279672218433,3,3
406.20364462503807,416.6959164486295,3,3
407.5589778217513,411.3045396847384,3,3
405.8176290813952,416.73638649955393,3,3
425.73411686549366,409.5891066769762,3,3
389.87075797083935,421.6227942509037,3,3
397.3099476172927,398.7904557158975,3,3
428.3276887819695,423.2888090219781,3,3
398.57410249500174,431.0150937255496,3,3
246.6645035414668,331.2185520469619,3,8
280.48075879305355,349.34406959493464,3,8
243.6625220982511,352.06600157894263,3,8
246.55865981199383,347.4225754488171,3,8
265.4384522265875,337.10148510032286,3,8
262.5497714267389,331.77461838461045,3,8
287.26325339074594,320.2780618381414,3,4
264.58059476333074,314.74707184200145,3,8
246.2937969846949,335.6796102494821,3,8
254.6844180895819,349.59908497905747,3,8
274.6004563308994,338.1890292180434,3,8
277.44317005534765,332.5320284700898,3,8
260.95927846995585,352.0187954526136,3,8
279.9512273707618,337.5715990821419,3,8
238.29054747877407,322.0016234611328,3,8
253.94875966526212,359.3667046510615,3,8
262.4135206696932,325.3313581983967,3,8
256.34477209430446,329.934888649,3,8
250.63823315312848,329.7463228924565,3,8
266.4948915705904,343.2707302648722,3,8
268.8190828132599,357.9834773666988,3,8
261.90680148527787,359.4884441175479,3,8
234.5125171805877,352.3535525041976,3,8
231.29561470017495,326.3217167996287,3,8
231.8986840992747,344.081835197599,3,8
264.1935022785788,340.73487857879064,3,8
253.95932088429737,354.75651773471884,3,8
227.55310036011187,331.01334432276184,3,8
228.17673109035636,370.5465150349476,3,8
242.4197430671184,343.663848973192,3,8
207.71499163558252,295.9215933967228,3,8
224.78102200677665,348.2048354936791,3,8
228.3330271251234,371.7732778121331,3,8
262.86023367228665,366.2503945861664,3,8
296.74190267191045,350.51113388732495,3,8
249.450244369492,370.4605501932448,3,8
252.2800550425189,376.9309553795406,3,8
239.66902608648445,360.8340263995298,3,8
246.06205951926728,335.2641844239513,3,8
261.2386494295203,339.7792536323,3,8
223.3394405465422,344.1343969791097,3,8
252.1661579669496,337.26231839332354,3,8
250.4396528402046,355.84408880895006,3,8
211.6130678377068,377.44229184563153,3,8
241.8211895579857,354.04109616752135,3,8
255.276550838781,368.54453889063416,3,8
248.67774301647745,372.0659911589676,3,8
248.4835196582253,348.80088290523105,3,8
214.14645327650092,340.0312738023856,3,8
218.32884079620047,374.78964263105576,3,8
246.92046323510283,375.8678956030756,3,8
224.7687524246148,355.799936602779,3,8
230.64845368919745,341.53799739201,3,8
245.60746340973435,356.47462418079,3,8
245.65530270808952,384.89541220278016,3,8
236.08871529548372,346.7680486069094,3,8
209.10528829228423,376.4665377397974,3,8
241.82919689267533,368.8999764241086,3,8
224.7249409393705,370.1233129535093,3,8
208.24298913176656,366.1797913510722,3,8
222.96077513141807,356.31535784253435,3,8
205.7729229468735,345.3330161275459,3,8
230.7336566654696,370.2743451202749,3,8
207.56650737604036,365.9488923890377,3,8
201.7448941028368,364.3940427660718,3,8
201.64199227955635,385.0852731106463,3,8
199.73653266580828,373.1934619981702,3,8
211.1993863279744,359.5622292959869,3,8
235.19510865728205,384.5279989544751,3,8
204.95256503062765,371.9652397722109,3,8
230.79343087162388,381.7968687645599,3,8
198.7292516462292,359.6566850119154,3,8
236.34427195864208,353.79987055950124,3,8
198.393424849226,385.38799975923126,3,8
208.76650044045144,373.15556389631297,3,8
197.0632893107401,385.31483433049993,3,8
208.137555542108,371.7611761139924,3,8
108.93806613188826,425.5056294127389,3,8
218.5492998183655,367.6542389849114,3,8
211.9279539439291,383.76244961564464,3,8
223.74725984982555,382.6889463263889,3,8
192.4735153886991,338.77788406306644,3,8
215.9940110480268,362.798132621513,3,8
198.28227647896747,381.1982724873847,3,8
195.1969505375669,382.4589218682355,3,8
205.1806627146998,362.9944165186465,3,8
204.4961332864889,359.437365794834,3,8
214.55712358630493,372.9572818407633,3,8
221.29767860874773,343.1392454256325,3,8
192.2569598025914,370.9037268267601,3,8
199.27984673585811,376.3220608069332,3,8
209.10111785685703,371.2184254341184,3,8
190.57893491079275,341.1884977226695,3,8
206.4095074072592,375.39422569732193,3,8
178.0220271331097,383.1809985929737,3,8
176.31719790098867,349.7437179256067,3,8
211.7266628999745,354.1808460844926,3,8
203.27353900921872,368.5791581365126,3,8
202.59618601957965,357.9500559529513,3,8
180.9597352139384,380.2854555450159,3,8
200.14840141935736,372.15371720671067,3,8
193.011974859618,375.69707244390406,3,8
179.33012247133692,356.07044892817703,3,8
176.85195649933058,351.5066181727384,3,8
180.13287665767777,363.4098266741388,3,8
204.4255249325333,359.174844720427,3,8
189.77673119983697,356.90213574475314,3,8
188.3268635757661,368.5141774785821,3,8
160.49799027588912,357.1822803299937,3,8
177.38412426097742,373.29723524543806,3,8
186.60447665648687,369.9102441893192,3,8
184.32228239468657,358.4490970146637,3,8
203.0819202943287,350.1007094759061,3,8
160.34102813854517,344.3972219192972,3,8
189.89322990346332,367.0581417591765,3,8
183.67294313234103,342.54689743313435,3,8
188.73244721959335,359.827277834026,3,8
167.48523826344857,333.52370758664506,3,8
181.05124284592856,333.7863716931652,3,8
185.06611551598303,361.60464668376113,3,8
187.0922571601354,363.2226640848822,3,8
180.70420924645967,349.7455216465359,3,8
178.39884702510295,365.8544462861437,3,8
152.07993115914286,360.7840771258992,3,8
166.97149218619722,352.1983571757306,3,8
190.6104442334304,336.0059304287663,3,8
169.49910795593175,351.95116349954696,3,8
188.20979402059743,361.1154128367655,3,8
160.69367871288154,339.7512420727276,3,8
181.68872329526351,362.5939087203061,3,8
163.94352800491905,352.82544727731647,3,8
155.97376983091542,344.1053257290345,3,8
162.7773846652298,347.78120114391254,3,8
186.4667956786096,358.4995192363588,3,8
168.6950567397522,358.67894524521034,3,8
168.07074871207925,346.17649507357294,3,8
161.80514414992044,351.3839111349782,3,8
157.82448308753104,332.5882018985189,3,8
159.57051552345445,333.84994590179474,3,8
163.55523077174053,336.1411257962491,3,8
176.39071664869465,356.32471219320905,3,8
157.41331617623575,354.1436543023312,3,8
154.64756916262172,343.13984971758066,3,8
147.9949783859972,351.5027105197096,3,8
155.45435350163694,369.0235048768344,3,8
183.17677849246803,361.8847236901754,3,8
185.73694652463104,343.7429839845239,3,8
178.3006326311202,329.9241860433791,3,8
178.92088655343304,348.59277970582,3,8
164.58308259079786,364.9316253882329,3,8
149.64256881058358,350.39900017404494,3,8
187.59282157316352,365.3721945806199,3,8
152.15181876451177,330.3523859920244,3,8
238.9842811809722,380.6341882817657,3,8
240.13826012517194,363.68735240237504,3,8
168.18620811827248,323.43362395581784,3,8
173.7385775624132,327.0430638630169,3,8
164.11186701185002,349.9059087120867,3,8
178.78632456721175,321.3963995838575,3,8
170.1841721533243,329.454585180622,3,8
187.67104348984824,332.1575783471653,3,8
163.20960207919984,350.3176175796684,3,8
194.68281719833544,323.9824793575536,3,8
166.68381571133074,330.04240288790083,3,8
196.77146405008875,319.86772606624027,3,8
173.76157604217715,354.9501420177713,3,8
167.46531971279745,338.2084823049241,3,8
168.33626110498597,350.9446998924287,3,8
189.2779853605183,339.3928709802527,3,8
167.41923412835175,344.4074488732155,3,8
181.3713094456139,318.4786744367394,3,8
194.8985167641588,328.9141752372845,3,8
176.01929656808923,315.9950795252954,3,8
174.37606445700584,351.8861909231227,3,8
197.20307797889336,316.4947749098263,3,8
243.49731865596317,403.03305639505265,3,8
171.48623980524968,346.228266445936,3,8
200.4471320953481,302.79996557168886,3,8
172.13661034233263,337.03901853375345,3,8
189.09003112908775,344.91754719095974,3,8
171.50919784442237,327.04764332842007,3,8
165.09672286009038,307.3187319080501,3,8
182.65560350551823,344.86873663396307,3,8
170.7225185346114,345.36159199702183,3,8
164.42389370704328,310.31756480599915,3,8
206.34865812095163,321.2593856447296,3,8
177.59215319365177,304.3525623106817,3,8
184.7890513151594,311.5090860143966,3,8
206.52498663788523,322.1432221617709,3,8
178.27613166656664,298.84474582351874,3,8
193.1126373989079,327.05797252166184,3,8
206.1879304371183,318.28535230408966,3,8
183.72767216712083,316.8899414537177,3,8
172.05460593193976,300.48952368210547,3,8
193.4504054482888,328.2943469722551,3,8
210.1690186259588,336.48630297597555,3,8
185.26387692510556,313.0987270093542,3,8
191.1956090125407,319.8083277788048,3,8
208.94961381909863,328.75520591558063,3,8
197.4558559952934,311.36311187190853,3,8
198.0117252218702,295.68529962582613,3,8
203.44244601424984,307.7485813910077,3,8
164.9885621429142,291.6950535704983,3,8
270.11978035525317,240.90370462902726,3,8
215.95198496885607,302.0635861168074,3,8
215.4854466021513,325.78919095629783,3,8
210.0027044734241,312.19410999750454,3,8
218.4838882162211,326.3143753707208,3,8
182.56128774862168,316.65372100214614,3,8
202.797550881626,293.91315440118217,3,8
194.3818683306405,326.8427533671224,3,8
203.792470640686,326.1391133017896,3,8
199.74013803945297,322.956809021909,3,8
217.87960646378457,294.4771954631187,3,8
211.1846287587173,292.7991370956643,3,8
199.98780546244825,307.785169888141,3,8
222.7683784979318,297.5587993612458,3,8
221.42699572311847,302.5461645615877,3,8
200.99155283956063,329.4458671805898,3,8
212.7848384997968,305.7434923023026,3,8
235.3761998827634,298.9290816712171,3,8
233.48191668066204,310.4786055118114,3,8
228.26926502557163,321.1652404761411,3,8
232.09869505823065,296.0941854146637,3,8
223.30449602852931,315.17189376408265,3,8
222.57840041656948,296.9498418223044,3,8
206.47472351344112,324.7943027161121,3,8
233.88417605372237,317.0005062956159,3,8
214.2901095717659,283.77423109926866,3,8
208.68897421092475,293.73008880795913,3,8
210.98076324952228,307.8778279583595,3,8
216.21810703076744,283.8887244186528,3,8
247.0056978263324,309.4080932759203,3,8
233.03417184533984,303.9154295163352,3,8
256.75335870788206,304.3466594202197,3,8
255.6174182124517,283.4863110695616,3,4
264.3067884997108,302.77492220309784,3,4
237.3872543401197,306.134099328811,3,8
226.26571721463077,322.74421329897035,3,8
246.32917759902244,291.92743417770293,3,8
317.6602202172666,323.46103507942905,3,4
